id,latency,size,totalTime
1021,51,2,232795
1022,52,2,232795
1023,46,2,232795
1024,53,2,232795
1025,51,2,232795
1026,51,2,232795
1027,53,2,232795
1028,55,2,232795
1029,53,2,232795
1030,45,2,232795
1031,50,2,232795
1032,48,2,232795
1033,46,2,232795
1034,53,2,232795
1035,50,2,232795
1036,49,2,232795
1037,53,2,232795
1038,58,2,232795
1039,51,2,232795
1040,49,2,232795
1041,51,2,232795
1042,241,2,232795
1043,244,2,232795
1044,48,2,232795
1045,51,2,232795
1046,51,2,232795
1047,50,2,232795
1048,52,2,232795
1049,58,2,232795
1050,53,2,232795
1051,56,2,232795
1052,52,2,232795
1053,47,2,232795
1054,53,2,232795
1055,47,2,232795
1056,53,2,232795
1057,48,2,232795
1058,51,2,232795
1059,53,2,232795
1060,50,2,232795
1061,47,2,232795
1062,53,2,232795
1063,51,2,232795
1064,53,2,232795
1065,50,2,232795
1066,56,2,232795
1067,52,2,232795
1068,47,2,232795
1069,54,2,232795
1070,49,2,232795
1071,51,2,232795
1072,46,2,232795
1073,48,2,232795
1074,46,2,232795
1075,42,2,232795
1076,45,2,232795
1077,46,2,232795
1078,45,2,232795
1079,53,2,232795
1080,52,2,232795
1081,50,2,232795
1082,50,2,232795
1083,48,2,232795
1084,52,2,232795
1085,47,2,232795
1086,54,2,232795
1087,52,2,232795
1088,44,2,232795
1089,54,2,232795
1090,52,2,232795
1091,51,2,232795
1092,48,2,232795
1093,50,2,232795
1094,52,2,232795
1095,49,2,232795
1096,52,2,232795
1097,45,2,232795
1098,41,2,232795
1099,48,2,232795
1100,50,2,232795
1101,46,2,232795
1102,52,2,232795
1103,46,2,232795
1104,48,2,232795
1105,44,2,232795
1106,47,2,232795
1107,67,2,232795
1108,51,2,232795
1109,49,2,232795
1110,48,2,232795
1111,47,2,232795
1112,49,2,232795
1113,47,2,232795
1114,51,2,232795
1115,51,2,232795
1116,46,2,232795
1117,53,2,232795
1118,51,2,232795
1119,46,2,232795
1120,53,2,232795
1121,44,2,232795
1122,48,2,232795
1123,51,2,232795
1124,43,2,232795
1125,50,2,232795
1126,49,2,232795
1127,46,2,232795
1128,46,2,232795
1129,45,2,232795
1130,48,2,232795
1131,51,2,232795
1132,46,2,232795
1133,47,2,232795
1134,52,2,232795
1135,51,2,232795
1136,54,2,232795
1137,50,2,232795
1138,243,2,232795
1139,49,2,232795
1140,47,2,232795
1141,48,2,232795
1142,47,2,232795
1143,44,2,232795
1144,52,2,232795
1145,46,2,232795
1146,48,2,232795
1147,50,2,232795
1148,50,2,232795
1149,43,2,232795
1150,53,2,232795
1151,47,2,232795
1152,51,2,232795
1153,50,2,232795
1154,53,2,232795
1155,52,2,232795
1156,43,2,232795
1157,55,2,232795
1158,51,2,232795
1159,47,2,232795
1160,54,2,232795
